PayrollID,TeacherID,CenterID,ClassroomID,Date,HoursWorked,HourlyRate,GrossPay,Notes,TaxesOwed,BenefitsCost,TotalCostToEmployer
PAY-20250220-T-0281,T-0281,C-HP,CL-HPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0282,T-0282,C-HP,CL-HPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0283,T-0283,C-JP,CL-JPIN-01,2/20/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250220-T-0284,T-0284,C-JP,CL-JPIN-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0285,T-0285,C-JP,CL-JPIN-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0286,T-0286,C-JP,CL-JPIN-01,2/20/2025,0,0,0,Absent,0,0,0
PAY-20250220-T-0287,T-0287,C-JP,CL-JPIN-01,2/20/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250220-T-0288,T-0288,C-JP,CL-JPPS1-01,2/20/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250220-T-0289,T-0289,C-JP,CL-JPPS1-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0290,T-0290,C-JP,CL-JPPS1-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0291,T-0291,C-JP,CL-JPPS2-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0292,T-0292,C-TD,CL-TDIN-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0293,T-0293,C-HP,CL-HPPS1-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0294,T-0294,C-HP,CL-HPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0295,T-0295,C-JP,CL-JPIN-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0296,T-0296,C-JP,CL-JPPS1-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0297,T-0297,C-JP,CL-JPPS1-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0298,T-0298,C-JP,CL-JPPS2-01,2/20/2025,0,0,0,Absent,0,0,0
PAY-20250220-T-0299,T-0299,C-JP,CL-JPTO-01,2/20/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250220-T-0300,T-0300,C-TD,CL-TDIN-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0301,T-0301,C-HP,CL-HPPS1-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0302,T-0302,C-HP,CL-HPPS1-01,2/20/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250220-T-0303,T-0303,C-HP,CL-HPPS2-01,2/20/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250220-T-0304,T-0304,C-JP,CL-JPPS2-01,2/20/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250220-T-0305,T-0305,C-JP,CL-JPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0306,T-0306,C-HP,CL-HPTO-01,2/20/2025,0,0,0,Absent,0,0,0
PAY-20250220-T-0307,T-0307,C-JP,CL-JPPS2-01,2/20/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250220-T-0308,T-0308,C-JP,CL-JPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0309,T-0309,C-JP,CL-JPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0310,T-0310,C-JP,CL-JPTO-01,2/20/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250220-T-0311,T-0311,C-JP,CL-JPTO-01,2/20/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0001,T-0001,C-JP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0002,T-0002,C-LCV,CL-LCVIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0003,T-0003,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0004,T-0004,C-HP,CL-HPPS2-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0005,T-0005,C-JP,CL-JPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0006,T-0006,C-HP,CL-HPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0007,T-0007,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0008,T-0008,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0009,T-0009,C-TD,CL-TDPS-01,2/21/2025,9.5,23.62,224.39,,17.95,22.44,264.78
PAY-20250221-T-0010,T-0010,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0014,T-0014,C-HP,CL-LCVIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0015,T-0015,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0016,T-0016,C-JP,,2/21/2025,8.5,0,0,,0,0,0
PAY-20250221-T-0017,T-0017,C-JP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0018,T-0018,C-HP,CL-HPIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0019,T-0019,C-JP,CL-JPPS1-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0020,T-0020,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0021,T-0021,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0022,T-0022,C-LCV,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0023,T-0023,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0024,T-0024,C-TD,CL-TDPS-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0025,T-0025,C-TD,CL-TDTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0026,T-0026,C-TD,CL-TDTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0027,T-0027,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0028,T-0028,C-HP,CL-HPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0029,T-0029,C-JP,CL-JPTO-01,2/21/2025,10,20.81,208.1,,16.65,20.81,245.56
PAY-20250221-T-0030,T-0030,C-LCV,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0031,T-0031,C-JP,CL-LCVPS-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0032,T-0032,C-JP,CL-JPTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0033,T-0033,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0034,T-0034,C-LCV,CL-LCVPS-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0035,T-0035,C-JP,CL-JPIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0036,T-0036,C-LCV,CL-LCVPS-01,2/21/2025,0,0,0,Absent,0,0,0
PAY-20250221-T-0037,T-0037,C-HP,CL-HPIN-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0038,T-0038,C-JP,CL-JPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0039,T-0039,C-JP,CL-JPTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0040,T-0040,C-HP,CL-HPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0041,T-0041,C-JP,CL-LCVTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0042,T-0042,C-JP,CL-JPPS1-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0043,T-0043,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0044,T-0044,C-LCV,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0045,T-0045,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0046,T-0046,C-HP,CL-LCVIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0047,T-0047,C-JP,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0048,T-0048,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0049,T-0049,C-LCV,CL-LCVIN-01,2/21/2025,10,20.81,208.1,,16.65,20.81,245.56
PAY-20250221-T-0050,T-0050,C-JP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0051,T-0051,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0052,T-0052,C-JP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0053,T-0053,C-TD,CL-TDTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0054,T-0054,C-HP,CL-HPTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0055,T-0055,C-JP,CL-JPIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0056,T-0056,C-LCV,CL-LCVPS-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0057,T-0057,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0058,T-0058,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0059,T-0059,C-HP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0060,T-0060,C-JP,CL-JPTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0061,T-0061,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0062,T-0062,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0063,T-0063,C-LCV,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0064,T-0064,C-HP,CL-HPPS2-01,2/21/2025,10,23.62,236.2,,18.9,23.62,278.72
PAY-20250221-T-0065,T-0065,C-LCV,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0066,T-0066,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0067,T-0067,C-HP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0068,T-0068,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0069,T-0069,C-JP,CL-LCVPS-01,2/21/2025,0,0,0,Absent,0,0,0
PAY-20250221-T-0070,T-0070,C-JP,CL-JPIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0071,T-0071,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0072,T-0072,C-HP,CL-LCVPS-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0073,T-0073,C-HP,CL-HPIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0074,T-0074,C-HP,CL-HPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0075,T-0075,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0076,T-0076,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0077,T-0077,C-HP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0078,T-0078,C-JP,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0079,T-0079,C-HP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0080,T-0080,C-HP,CL-HPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0081,T-0081,C-JP,CL-LCVIN-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0082,T-0082,C-JP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0083,T-0083,C-JP,CL-LCVIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0084,T-0084,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0085,T-0085,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0086,T-0086,C-LCV,CL-LCVIN-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0087,T-0087,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0088,T-0088,C-LCV,CL-LCVIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0089,T-0089,C-HP,CL-HPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0090,T-0090,C-JP,CL-JPTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0091,T-0091,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0092,T-0092,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0093,T-0093,C-LCV,CL-LCVTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0094,T-0094,C-HP,CL-LCVTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0095,T-0095,C-LCV,CL-LCVTO-01,2/21/2025,10.5,23.62,248.01,,19.84,24.8,292.65
PAY-20250221-T-0096,T-0096,C-TD,CL-TDTO-01,2/21/2025,10.5,23.62,248.01,,19.84,24.8,292.65
PAY-20250221-T-0097,T-0097,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0098,T-0098,C-LCV,CL-LCVIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0099,T-0099,C-LCV,CL-LCVPS-01,2/21/2025,0,0,0,Absent,0,0,0
PAY-20250221-T-0100,T-0100,C-LCV,CL-LCVTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0101,T-0101,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0102,T-0102,C-HP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0103,T-0103,C-JP,CL-LCVPS-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0104,T-0104,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0105,T-0105,C-HP,CL-LCVTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0106,T-0106,C-HP,CL-HPPS1-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0107,T-0107,C-HP,CL-HPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0108,T-0108,C-LCV,CL-LCVTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0109,T-0109,C-HP,CL-HPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0110,T-0110,C-JP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0111,T-0111,C-LCV,CL-LCVPS-01,2/21/2025,9,23.62,212.58,,17.01,21.26,250.85
PAY-20250221-T-0112,T-0112,C-LCV,CL-LCVPS-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0113,T-0113,C-TD,CL-TDIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0114,T-0114,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0115,T-0115,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0116,T-0116,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0117,T-0117,C-JP,CL-JPPS1-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0118,T-0118,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0119,T-0119,C-JP,CL-JPIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0120,T-0120,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0121,T-0121,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0122,T-0122,C-JP,CL-JPTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0123,T-0123,C-TD,CL-TDPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0124,T-0124,C-HP,CL-LCVIN-01,2/21/2025,0,0,0,Absent,0,0,0
PAY-20250221-T-0125,T-0125,C-HP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0126,T-0126,C-JP,CL-LCVTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0127,T-0127,C-JP,CL-JPPS2-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0128,T-0128,C-JP,CL-JPPS2-01,2/21/2025,0,0,0,Absent,0,0,0
PAY-20250221-T-0129,T-0129,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0130,T-0130,C-JP,CL-JPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0131,T-0131,C-HP,CL-HPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0132,T-0132,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0133,T-0133,C-HP,CL-HPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0134,T-0134,C-TD,CL-TDPS-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0135,T-0135,C-JP,CL-JPPS1-01,2/21/2025,9.5,23.62,224.39,,17.95,22.44,264.78
PAY-20250221-T-0136,T-0136,C-HP,CL-LCVPS-01,2/21/2025,10.5,27,283.5,,22.68,28.35,334.53
PAY-20250221-T-0137,T-0137,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0138,T-0138,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0139,T-0139,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0140,T-0140,C-JP,CL-JPPS1-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0141,T-0141,C-JP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0142,T-0142,C-LCV,CL-LCVTO-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0143,T-0143,C-HP,CL-HPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0144,T-0144,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0145,T-0145,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0146,T-0146,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0147,T-0147,C-HP,CL-HPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0148,T-0148,C-HP,CL-HPTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0149,T-0149,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0150,T-0150,C-LCV,CL-LCVPS-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0151,T-0151,C-LCV,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0152,T-0152,C-JP,CL-JPIN-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0153,T-0153,C-JP,CL-JPIN-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0154,T-0154,C-JP,CL-JPIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0155,T-0155,C-JP,CL-JPIN-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0156,T-0156,C-HP,CL-LCVPS-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0157,T-0157,C-HP,CL-LCVPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0158,T-0158,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0159,T-0159,C-JP,CL-JPPS2-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0160,T-0160,C-JP,CL-JPPS2-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0161,T-0161,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0162,T-0162,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0163,T-0163,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0164,T-0164,C-TD,CL-TDPS-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0165,T-0165,C-JP,CL-JPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0166,T-0166,C-JP,CL-JPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0167,T-0167,C-JP,CL-JPIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0168,T-0168,C-HP,CL-HPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0169,T-0169,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0170,T-0170,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0171,T-0171,C-HP,CL-HPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0172,T-0172,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0173,T-0173,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0174,T-0174,C-JP,CL-JPIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0175,T-0175,C-JP,CL-JPIN-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0176,T-0176,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0177,T-0177,C-HP,CL-HPPS1-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0178,T-0178,C-HP,CL-HPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0179,T-0179,C-JP,CL-JPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0180,T-0180,C-JP,CL-JPTO-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0181,T-0181,C-TD,CL-TDPS-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0182,T-0182,C-HP,CL-HPPS2-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0183,T-0183,C-JP,CL-JPTO-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
PAY-20250221-T-0184,T-0184,C-TD,CL-TDPS-01,2/21/2025,8.5,27,229.5,,18.36,22.95,270.81
PAY-20250221-T-0185,T-0185,C-JP,CL-JPPS2-01,2/21/2025,8.5,20.81,176.88,,14.15,17.69,208.72
PAY-20250221-T-0186,T-0186,C-HP,CL-HPPS1-01,2/21/2025,8.5,23.62,200.77,,16.06,20.08,236.91
