EnrollmentID,ChildID,ClassroomID,CenterID,ScheduleType,RateName,InitialEnrollment,BeginningDate,FinishingDate,Notes
ENR0907,ChildA-2091,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,8/5/2019,12/6/2019,6/6/2021,Aged into new classroom; Schedule change
ENR0908,ChildA-2091,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,8/5/2019,6/7/2021,5/31/2022,Aged into new classroom; Schedule change
ENR0909,ChildA-2092,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/31/2015,8/31/2015,2/28/2017,Initial enrollment
ENR0910,ChildA-2092,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,8/31/2015,3/1/2017,1/31/2019,Aged into new classroom; Schedule change
ENR0911,ChildA-2096,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,4/9/2014,4/9/2014,3/9/2015,Initial enrollment
ENR0912,ChildA-2096,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,4/9/2014,3/10/2015,3/10/2017,Aged into new classroom; Schedule change
ENR0913,ChildA-2103,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,12/5/2019,12/5/2019,12/5/2020,Initial enrollment
ENR0914,ChildA-2111,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,7/14/2000,7/14/2000,8/1/2001,Initial enrollment
ENR0915,ChildA-2116,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,4/30/2013,4/30/2013,1/30/2014,Initial enrollment
ENR0916,ChildA-2116,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,4/30/2013,1/31/2014,1/22/2016,Aged into new classroom; Schedule change
ENR0917,ChildA-2117,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,11/16/2017,4/19/2019,4/18/2019,Continued enrollment
ENR0917,ChildA-2117,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,4/19/2019,4/19/2019,6/19/2020,Continued enrollment
ENR0918,ChildA-2117,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,11/16/2017,11/16/2017,11/15/2017,Initial enrollment
ENR0918,ChildA-2117,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,4/19/2019,11/16/2017,10/16/2018,Continued enrollment
ENR0919,ChildA-2117,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,11/16/2017,10/17/2018,10/16/2018,Aged into new classroom; Schedule change
ENR0919,ChildA-2117,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,4/19/2019,10/17/2018,4/18/2019,Continued enrollment
ENR0920,ChildA-2118,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,1/26/2011,1/26/2011,4/26/2011,Initial enrollment
ENR0921,ChildA-2118,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,1/26/2011,4/27/2011,4/6/2013,Aged into new classroom; Schedule change
ENR0922,ChildA-2130,CL-JPIN-01,C-JP,Part-Time-2Day,1997-2024,12/26/2016,12/26/2016,4/26/2017,Initial enrollment
ENR0923,ChildA-2130,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,12/26/2016,4/27/2017,3/27/2018,Aged into new classroom; Schedule change
ENR0924,ChildA-2130,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,12/26/2016,3/28/2018,3/28/2019,Aged into new classroom; Schedule change
ENR0925,ChildA-2130,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,12/26/2016,3/29/2019,3/9/2021,Aged into new classroom; Schedule change
ENR0926,ChildA-2132,CL-JPTO-01,C-JP,Full-Time,1997-2024,8/9/2013,8/9/2013,8/8/2013,Initial enrollment
ENR0926,ChildA-2132,CL-JPTO-01,C-JP,Full-Time,1997-2024,1/26/2023,8/9/2013,9/9/2013,Continued enrollment
ENR0927,ChildA-2132,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,8/9/2013,9/10/2013,9/9/2013,Aged into new classroom; Schedule change
ENR0927,ChildA-2132,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,1/26/2023,9/10/2013,9/10/2014,Continued enrollment
ENR0928,ChildA-2132,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,8/9/2013,9/11/2014,9/10/2014,Aged into new classroom
ENR0928,ChildA-2132,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,1/26/2023,9/11/2014,1/25/2023,Continued enrollment
ENR0929,ChildA-2132,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,8/9/2013,1/26/2023,1/25/2023,Aged into new classroom; Schedule change
ENR0929,ChildA-2132,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,1/26/2023,1/26/2023,11/26/2023,Continued enrollment
ENR0930,ChildA-2132,CL-JPPS2-01,C-JP,Full-Time,1997-2024,8/9/2013,11/27/2023,11/26/2023,Aged into new classroom; Schedule change
ENR0930,ChildA-2132,CL-JPPS2-01,C-JP,Full-Time,24-25,8/9/2013,7/1/2024,6/30/2024,Rate policy change
ENR0930,ChildA-2132,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/26/2023,11/27/2023,6/30/2024,Continued enrollment
ENR0930,ChildA-2132,CL-JPPS2-01,C-JP,Full-Time,24-25,1/26/2023,7/1/2024,8/31/2024,Continued enrollment
ENR0931,ChildA-2134,CL-JPPS2-01,C-JP,Full-Time,1997-2024,11/3/2017,11/3/2017,8/3/2018,Initial enrollment
ENR0932,ChildA-2136,CL-HPTO-01,C-HP,Part-Time-3Day,1997-2024,4/8/2006,4/8/2006,7/8/2006,Initial enrollment
ENR0933,ChildA-2136,CL-HPPS1-01,C-HP,Full-Time,1997-2024,4/8/2006,7/9/2006,7/9/2007,Aged into new classroom; Schedule change
ENR0934,ChildA-2136,CL-HPPS2-01,C-HP,Full-Time,1997-2024,4/8/2006,7/10/2007,7/6/2009,Aged into new classroom
ENR0935,ChildA-2144,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,12/10/2004,12/10/2004,1/10/2005,Initial enrollment
ENR0936,ChildA-2144,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,12/10/2004,1/11/2005,1/11/2007,Aged into new classroom; Schedule change
ENR0937,ChildA-2163,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,2/11/2014,2/11/2014,2/10/2014,Initial enrollment
ENR0937,ChildA-2163,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,11/29/2015,2/11/2014,6/11/2014,Continued enrollment
ENR0938,ChildA-2163,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,2/11/2014,6/12/2014,6/11/2014,Aged into new classroom; Schedule change
ENR0938,ChildA-2163,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/29/2015,6/12/2014,11/28/2015,Continued enrollment
ENR0939,ChildA-2163,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,2/11/2014,11/29/2015,11/28/2015,Aged into new classroom
ENR0939,ChildA-2163,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,11/29/2015,11/29/2015,5/29/2016,Continued enrollment
ENR0940,ChildA-2163,CL-JPPS2-01,C-JP,Full-Time,1997-2024,2/11/2014,5/30/2016,5/29/2016,Aged into new classroom; Schedule change
ENR0940,ChildA-2163,CL-JPPS2-01,C-JP,Full-Time,1997-2024,11/29/2015,5/30/2016,12/8/2016,Continued enrollment
ENR0941,ChildA-2165,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,3/31/2015,3/31/2015,7/25/2015,Initial enrollment
ENR0942,ChildA-2169,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,9/4/2009,9/4/2009,7/4/2011,Initial enrollment
ENR0943,ChildA-2174,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,12/26/2021,12/26/2021,1/26/2022,Initial enrollment
ENR0944,ChildA-2174,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,12/26/2021,1/27/2022,1/27/2023,Aged into new classroom
ENR0945,ChildA-2174,CL-JPPS2-01,C-JP,Full-Time,1997-2024,12/26/2021,1/28/2023,6/30/2024,Aged into new classroom; Schedule change
ENR0945,ChildA-2174,CL-JPPS2-01,C-JP,Full-Time,24-25,12/26/2021,7/1/2024,1/28/2025,Rate policy change
ENR0946,ChildA-2179,CL-JPPS1-01,C-JP,Full-Time,1997-2024,8/23/2010,12/27/2010,12/26/2010,Aged into new classroom; Schedule change
ENR0946,ChildA-2179,CL-JPPS1-01,C-JP,Full-Time,1997-2024,12/27/2010,12/27/2010,8/24/2011,Continued enrollment
ENR0947,ChildA-2179,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,8/23/2010,10/28/2011,10/27/2011,Aged into new classroom
ENR0947,ChildA-2179,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,12/27/2010,10/28/2011,8/25/2012,Continued enrollment
ENR0948,ChildA-2179,CL-JPIN-01,C-JP,Full-Time,1997-2024,8/23/2010,8/23/2010,8/22/2010,Initial enrollment
ENR0948,ChildA-2179,CL-JPIN-01,C-JP,Full-Time,1997-2024,12/27/2010,8/23/2010,9/23/2010,Continued enrollment
ENR0949,ChildA-2179,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,8/23/2010,9/24/2010,9/23/2010,Aged into new classroom; Schedule change
ENR0949,ChildA-2179,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,12/27/2010,9/24/2010,12/26/2010,Continued enrollment
ENR0950,ChildA-2179,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,8/23/2010,8/25/2011,8/24/2011,Schedule change
ENR0950,ChildA-2179,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,12/27/2010,8/25/2011,10/27/2011,Continued enrollment
ENR0951,ChildA-2179,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,8/23/2010,8/26/2012,8/25/2012,Schedule change
ENR0951,ChildA-2179,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,12/27/2010,8/26/2012,8/26/2014,Continued enrollment
ENR0952,ChildA-2190,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,2/19/2021,2/19/2021,12/19/2021,Initial enrollment
ENR0953,ChildA-2190,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,2/19/2021,12/20/2021,5/31/2022,Aged into new classroom
ENR0954,ChildA-2211,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,12/21/2010,12/21/2010,4/21/2011,Initial enrollment
ENR0955,ChildA-2211,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,12/21/2010,4/22/2011,4/13/2013,Aged into new classroom; Schedule change
ENR0956,ChildA-2213,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,11/30/2009,11/30/2009,1/17/2010,Initial enrollment
ENR0957,ChildA-2220,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,3/17/1998,3/17/1998,3/17/1999,Initial enrollment
ENR0958,ChildA-2221,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,5/15/2018,5/15/2018,10/15/2018,Initial enrollment
ENR0959,ChildA-2221,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,5/15/2018,10/16/2018,4/16/2020,Aged into new classroom
ENR0960,ChildA-2221,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,5/15/2018,4/17/2020,4/13/2022,Aged into new classroom; Schedule change
ENR0961,ChildA-2224,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,12/30/2009,12/30/2009,8/17/2010,Initial enrollment
ENR0962,ChildA-2230,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,6/7/2021,6/7/2021,4/1/2022,Initial enrollment
ENR0963,ChildA-2239,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/22/2012,11/22/2012,5/31/2014,Initial enrollment
ENR0964,ChildA-2245,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,5/20/1998,5/20/1998,7/15/1998,Initial enrollment
ENR0965,ChildA-2250,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,9/29/2008,9/29/2008,5/29/2009,Initial enrollment
ENR0966,ChildA-2250,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,9/29/2008,5/30/2009,5/17/2011,Aged into new classroom
ENR0967,ChildA-2253,CL-JPTO-01,C-JP,Full-Time,1997-2024,6/12/2019,6/12/2019,1/12/2020,Initial enrollment
ENR0968,ChildA-2253,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,6/12/2019,1/13/2020,5/14/2020,Aged into new classroom; Schedule change
ENR0969,ChildA-2255,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,10/6/2021,10/6/2021,5/31/2022,Initial enrollment
ENR0970,ChildA-2262,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,5/17/2008,5/17/2008,9/9/2008,Initial enrollment
ENR0971,ChildA-2282,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,8/6/2008,8/6/2008,3/6/2009,Initial enrollment
ENR0972,ChildA-2282,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/6/2008,3/7/2009,9/7/2010,Aged into new classroom
ENR0973,ChildA-2282,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,8/6/2008,9/8/2010,9/8/2012,Aged into new classroom; Schedule change
ENR0974,ChildA-2283,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,3/9/2005,3/9/2005,9/9/2005,Initial enrollment
ENR0975,ChildA-2288,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,5/27/2001,5/27/2001,2/27/2002,Initial enrollment
ENR0976,ChildA-2288,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,5/27/2001,2/28/2002,7/1/2002,Aged into new classroom; Schedule change
ENR0977,ChildA-2289,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,5/8/2002,5/8/2002,7/1/2002,Initial enrollment
ENR0978,ChildA-2296,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,3/15/2010,3/15/2010,8/15/2010,Initial enrollment
ENR0979,ChildA-2307,CL-JPPS2-01,C-JP,Full-Time,1997-2024,7/10/2009,7/10/2009,7/9/2009,Initial enrollment
ENR0979,ChildA-2307,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/9/2019,7/10/2009,1/8/2019,Continued enrollment
ENR0980,ChildA-2307,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,7/10/2009,1/9/2019,1/8/2019,Aged into new classroom; Schedule change
ENR0980,ChildA-2307,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,1/9/2019,1/9/2019,4/9/2019,Continued enrollment
ENR0981,ChildA-2307,CL-JPPS2-01,C-JP,Full-Time,1997-2024,7/10/2009,4/10/2019,4/9/2019,Aged into new classroom; Schedule change
ENR0981,ChildA-2307,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/9/2019,4/10/2019,4/10/2021,Continued enrollment
ENR0982,ChildA-2313,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,8/17/2013,8/17/2013,3/17/2014,Initial enrollment
ENR0983,ChildA-2313,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,8/17/2013,3/18/2014,3/5/2016,Aged into new classroom; Schedule change
ENR0984,ChildA-2325,CL-TDTO-01,C-TD,Full-Time,1997-2024,11/7/2023,11/7/2023,6/7/2024,Initial enrollment
ENR0985,ChildA-2325,CL-TDPS-01,C-TD,Part-Time-2Day,1997-2024,11/7/2023,6/8/2024,6/30/2024,Aged into new classroom; Schedule change
ENR0985,ChildA-2325,CL-TDPS-01,C-TD,Part-Time-2Day,24-25,11/7/2023,7/1/2024,8/16/2024,Rate policy change
ENR0986,ChildA-2330,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,11/24/2018,11/24/2018,12/24/2018,Initial enrollment
ENR0987,ChildA-2330,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,11/24/2018,12/25/2018,12/25/2020,Aged into new classroom; Schedule change
ENR0988,ChildA-2331,CL-JPTO-01,C-JP,Full-Time,1997-2024,1/26/2019,1/26/2019,5/26/2019,Initial enrollment
ENR0989,ChildA-2331,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,1/26/2019,5/27/2019,5/27/2020,Aged into new classroom; Schedule change
ENR0990,ChildA-2331,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/26/2019,5/28/2020,8/9/2020,Aged into new classroom; Schedule change
ENR0991,ChildA-2332,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,7/23/2013,7/23/2013,12/2/2013,Initial enrollment
ENR0992,ChildA-2339,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,9/11/2007,9/11/2007,3/11/2009,Initial enrollment
ENR0993,ChildA-2354,CL-JPTO-01,C-JP,Full-Time,1997-2024,7/28/2022,7/28/2022,11/28/2022,Initial enrollment
ENR0994,ChildA-2354,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,7/28/2022,11/29/2022,11/29/2023,Aged into new classroom; Schedule change
ENR0995,ChildA-2354,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,7/28/2022,11/30/2023,3/9/2024,Aged into new classroom; Schedule change
ENR0996,ChildA-2358,CL-JPIN-01,C-JP,Full-Time,1997-2024,8/14/2013,8/14/2013,5/14/2014,Initial enrollment
ENR0997,ChildA-2358,CL-JPTO-01,C-JP,Full-Time,1997-2024,8/14/2013,5/15/2014,4/15/2015,Aged into new classroom
ENR0998,ChildA-2358,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,8/14/2013,4/16/2015,4/16/2016,Aged into new classroom; Schedule change
ENR0999,ChildA-2358,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,8/14/2013,4/17/2016,4/17/2018,Aged into new classroom; Schedule change
ENR1000,ChildA-2362,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,12/30/2019,12/30/2019,2/21/2020,Initial enrollment
ENR1001,ChildA-2365,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,8/18/2020,8/18/2020,11/18/2020,Initial enrollment
ENR1002,ChildA-2365,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,8/18/2020,11/19/2020,5/19/2022,Aged into new classroom; Schedule change
ENR1003,ChildA-2365,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,8/18/2020,5/20/2022,5/31/2022,Aged into new classroom
ENR1004,ChildA-2368,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,12/16/2021,12/16/2021,5/31/2022,Initial enrollment
ENR1006,ChildA-2397,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,7/29/2018,7/29/2018,5/24/2020,Initial enrollment
ENR1007,ChildA-2400,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,1/19/2012,1/19/2012,8/18/2013,Initial enrollment
ENR1008,ChildA-2401,CL-HPTO-01,C-HP,Full-Time,1997-2024,10/15/2017,10/15/2017,6/15/2018,Initial enrollment
ENR1009,ChildA-2401,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,10/15/2017,6/16/2018,6/16/2019,Aged into new classroom; Schedule change
ENR1010,ChildA-2401,CL-HPPS2-01,C-HP,Part-Time-3Day,1997-2024,10/15/2017,6/17/2019,6/17/2021,Aged into new classroom; Schedule change
ENR1011,ChildA-2402,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,7/9/2016,7/9/2016,9/9/2017,Initial enrollment
ENR1012,ChildA-2408,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,2/24/2007,2/24/2007,12/5/2007,Initial enrollment
ENR1013,ChildA-2412,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,10/27/1998,10/27/1998,9/27/1999,Initial enrollment
ENR1014,ChildA-2412,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,10/27/1998,9/28/1999,3/28/2001,Aged into new classroom
ENR1015,ChildA-2412,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,10/27/1998,3/29/2001,7/1/2002,Aged into new classroom; Schedule change
ENR1016,ChildA-2422,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,3/14/2007,3/14/2007,2/14/2008,Initial enrollment
ENR1017,ChildA-2422,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,3/14/2007,2/15/2008,8/15/2009,Aged into new classroom
ENR1018,ChildA-2422,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,3/14/2007,8/16/2009,8/16/2011,Aged into new classroom; Schedule change
ENR1019,ChildA-2423,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,1/13/2020,1/13/2020,4/13/2020,Initial enrollment
ENR1020,ChildA-2423,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,1/13/2020,4/14/2020,10/14/2021,Aged into new classroom; Schedule change
ENR1021,ChildA-2423,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,1/13/2020,10/15/2021,5/31/2022,Aged into new classroom; Schedule change
ENR1022,ChildA-2432,CL-JPIN-01,C-JP,Full-Time,1997-2024,8/31/2010,8/31/2010,6/30/2011,Initial enrollment
ENR1023,ChildA-2432,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,8/31/2010,7/1/2011,6/1/2012,Aged into new classroom; Schedule change
ENR1024,ChildA-2432,CL-JPPS1-01,C-JP,Full-Time,1997-2024,8/31/2010,6/2/2012,6/2/2013,Aged into new classroom; Schedule change
ENR1025,ChildA-2432,CL-JPPS2-01,C-JP,Full-Time,1997-2024,8/31/2010,6/3/2013,5/7/2015,Aged into new classroom
ENR1026,ChildA-2435,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,3/22/2017,3/22/2017,1/22/2018,Initial enrollment
ENR1027,ChildA-2438,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,9/29/2007,9/29/2007,12/5/2008,Initial enrollment
ENR1028,ChildA-2445,CL-LCVIN-01,C-LCV,Part-Time-2Day,1997-2022,6/24/2015,6/24/2015,8/24/2016,Initial enrollment
ENR1029,ChildA-2445,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,6/24/2015,8/25/2016,2/25/2018,Aged into new classroom; Schedule change
ENR1030,ChildA-2445,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,6/24/2015,2/26/2018,2/12/2020,Aged into new classroom
ENR1031,ChildA-2448,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,7/11/2004,7/11/2004,1/11/2006,Initial enrollment
ENR1032,ChildA-2448,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,7/11/2004,1/12/2006,1/1/2008,Aged into new classroom
ENR1033,ChildA-2449,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,11/20/2005,11/20/2005,11/20/2007,Initial enrollment
ENR1034,ChildA-2451,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,8/16/2020,8/16/2020,11/16/2020,Initial enrollment
ENR1035,ChildA-2451,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/16/2020,11/17/2020,5/17/2022,Aged into new classroom
ENR1036,ChildA-2451,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,8/16/2020,5/18/2022,5/31/2022,Aged into new classroom; Schedule change
ENR1037,ChildA-2454,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,3/7/2006,3/7/2006,7/7/2006,Initial enrollment
ENR1038,ChildA-2456,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,9/26/2011,9/26/2011,12/26/2012,Initial enrollment
ENR1039,ChildA-2456,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,9/26/2011,12/27/2012,11/30/2014,Aged into new classroom
ENR1040,ChildA-2463,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/19/2009,8/19/2009,11/19/2009,Initial enrollment
ENR1041,ChildA-2463,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,8/19/2009,11/20/2009,11/8/2011,Aged into new classroom; Schedule change
ENR1042,ChildA-2464,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,11/24/2009,11/24/2009,3/24/2010,Initial enrollment
ENR1043,ChildA-2464,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,11/24/2009,3/25/2010,3/11/2012,Aged into new classroom; Schedule change
ENR1044,ChildA-2467,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,4/29/2017,4/29/2017,11/29/2017,Initial enrollment
ENR1045,ChildA-2467,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,4/29/2017,11/30/2017,5/30/2019,Aged into new classroom; Schedule change
ENR1046,ChildA-2467,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,4/29/2017,5/31/2019,5/3/2021,Aged into new classroom
ENR1047,ChildA-2472,CL-HPPS2-01,C-HP,Full-Time,1997-2024,6/19/2020,6/19/2020,4/10/2021,Initial enrollment
ENR1048,ChildA-2480,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,4/17/2016,4/17/2016,7/17/2017,Initial enrollment
ENR1049,ChildA-2480,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,4/17/2016,7/18/2017,7/1/2019,Aged into new classroom; Schedule change
ENR1050,ChildA-2482,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,1/29/2003,1/29/2003,5/29/2003,Initial enrollment
ENR1051,ChildA-2482,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,1/29/2003,5/30/2003,5/24/2005,Aged into new classroom; Schedule change
ENR1052,ChildA-2487,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,11/11/2009,11/11/2009,3/11/2010,Initial enrollment
ENR1053,ChildA-2487,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/11/2009,3/12/2010,2/29/2012,Aged into new classroom; Schedule change
ENR1054,ChildA-2488,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,7/17/2000,7/17/2000,5/17/2001,Initial enrollment
ENR1055,ChildA-2488,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,7/17/2000,5/18/2001,7/1/2002,Aged into new classroom; Schedule change
ENR1056,ChildA-2496,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,3/25/2000,3/25/2000,11/16/2000,Initial enrollment
ENR1057,ChildA-1002,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,11/27/2020,11/27/2020,1/27/2022,Initial enrollment
ENR1058,ChildA-1002,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,11/27/2020,1/28/2022,5/31/2022,Aged into new classroom
ENR1059,ChildA-1296,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,11/28/2021,11/28/2021,3/28/2022,Initial enrollment
ENR1060,ChildA-1296,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,11/28/2021,3/29/2022,5/31/2022,Aged into new classroom; Schedule change
ENR1061,ChildA-1554,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,1/26/2022,1/26/2022,5/31/2022,Initial enrollment
ENR1062,ChildA-1884,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,12/28/2021,12/28/2021,4/28/2022,Initial enrollment
ENR1063,ChildA-1884,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,12/28/2021,4/29/2022,5/31/2022,Aged into new classroom
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
