PaymentID,ChildID,GivingEntityID,PaymentDate,LinkedInvoiceID,AmountPaid,PaymentMethod,Notes
PMID0000000012461,ChildA-2132,FAM0206,2/6/2023,INV2023010033,540,TuitionExpress,Family payment
PMID0000000012462,ChildA-2132,FAM0206,2/5/2023,INV2023010034,540,TuitionExpress,Family payment
PMID0000000012463,ChildA-2132,FAM0206,2/10/2023,INV2023010035,540,TuitionExpress,Family payment
PMID0000000012464,ChildA-2132,FAM0206,2/7/2023,INV2023010036,540,TuitionExpress,Family payment
PMID0000000012465,ChildA-2174,FAM0188,2/7/2023,INV2023010037,540,ACH,Family payment
PMID0000000012466,ChildA-2174,FAM0188,2/4/2023,INV2023010038,1106,TuitionExpress,Family payment
PMID0000000012467,ChildA-2354,IND0849,2/9/2023,INV2023010039,896,TuitionExpress,Family payment
PMID0000000012468,ChildA-1007,FAM0711,3/4/2023,INV2023020001,1105,TuitionExpress,Family payment
PMID0000000012469,ChildA-1158,IND0642,3/4/2023,INV2023020002,896,TuitionExpress,Family payment
PMID0000000012470,ChildA-1454,FAM0920,3/10/2023,INV2023020003,1105,TuitionExpress,Family payment
PMID0000000012471,ChildA-1454,FAM0920,3/3/2023,INV2023020004,1105,TuitionExpress,Family payment
PMID0000000012472,ChildA-1671,FAM0517,3/9/2023,INV2023020005,1323,TuitionExpress,Family payment
PMID0000000012473,ChildA-1044,FAM0971,3/3/2023,INV2023020006,1106,TuitionExpress,Family payment
PMID0000000012474,ChildA-1044,FAM0971,3/5/2023,INV2023020007,1106,TuitionExpress,Family payment
PMID0000000012475,ChildA-1051,FAM0550,3/8/2023,INV2023020008,1323,TuitionExpress,Family payment
PMID0000000012476,ChildA-1098,FAM0846,2/28/2023,INV2023020009,896,TuitionExpress,Family payment
PMID0000000012477,ChildA-1194,FAM0435,3/9/2023,INV2023020010,1106,TuitionExpress,Family payment
PMID0000000012478,ChildA-1312,IND0366,3/8/2023,INV2023020011,1106,TuitionExpress,Family payment
PMID0000000012479,ChildA-1438,FAM0775,3/30/2023,INV2023020012,1106,TuitionExpress,Family payment
PMID0000000012480,ChildA-1495,FAM0918,3/7/2023,INV2023020013,540,ACH,Family payment
PMID0000000012481,ChildA-1495,SUB001,3/26/2023,INV2023020014,540,Wire Transfer,Subsidy payment
PMID0000000012482,ChildA-1571,FAM0979,3/3/2023,INV2023020015,1500,ACH,Family payment
PMID0000000012483,ChildA-1571,FAM0979,3/2/2023,INV2023020016,1500,TuitionExpress,Family payment
PMID0000000012484,ChildA-1669,FAM0254,3/2/2023,INV2023020017,1106,TuitionExpress,Family payment
PMID0000000012485,ChildA-1854,IND0576,3/3/2023,INV2023020018,1106,TuitionExpress,Family payment
PMID0000000012486,ChildA-2015,FAM0969,3/10/2023,INV2023020019,1106,Check,Family payment
PMID0000000012487,ChildA-2015,FAM0969,3/3/2023,INV2023020020,1106,TuitionExpress,Family payment
PMID0000000012488,ChildA-2053,FAM0577,3/1/2023,INV2023020021,1106,TuitionExpress,Family payment
PMID0000000012489,ChildA-2132,FAM0206,3/4/2023,INV2023020022,540,TuitionExpress,Family payment
PMID0000000012490,ChildA-2132,FAM0206,2/28/2023,INV2023020023,540,TuitionExpress,Family payment
PMID0000000012491,ChildA-2174,FAM0188,3/9/2023,INV2023020024,1106,TuitionExpress,Family payment
PMID0000000012492,ChildA-2354,IND0849,3/7/2023,INV2023020025,896,TuitionExpress,Family payment
PMID0000000012493,ChildA-1007,FAM0711,4/3/2023,INV2023030001,1105,TuitionExpress,Family payment
PMID0000000012494,ChildA-1158,IND0642,3/31/2023,INV2023030002,896,TuitionExpress,Family payment
PMID0000000012495,ChildA-1454,FAM0920,4/15/2023,INV2023030003,1105,TuitionExpress,Family payment
PMID0000000012496,ChildA-1454,FAM0920,4/7/2023,INV2023030004,1105,TuitionExpress,Family payment
PMID0000000012497,ChildA-1671,FAM0517,4/2/2023,INV2023030005,1323,TuitionExpress,Family payment
PMID0000000012498,ChildA-1044,FAM0971,4/4/2023,INV2023030006,1106,TuitionExpress,Family payment
PMID0000000012499,ChildA-1044,FAM0971,4/10/2023,INV2023030007,1106,TuitionExpress,Family payment
PMID0000000012500,ChildA-1051,FAM0550,4/8/2023,INV2023030008,1323,Check,Family payment
PMID0000000012501,ChildA-1098,FAM0846,4/8/2023,INV2023030009,896,TuitionExpress,Family payment
PMID0000000012502,ChildA-1194,FAM0435,4/1/2023,INV2023030010,1106,TuitionExpress,Family payment
PMID0000000012503,ChildA-1312,IND0366,3/31/2023,INV2023030011,1106,TuitionExpress,Family payment
PMID0000000012504,ChildA-1312,IND0366,4/1/2023,INV2023030012,1106,TuitionExpress,Family payment
PMID0000000012505,ChildA-1425,FAM0426,4/4/2023,INV2023030013,1106,TuitionExpress,Family payment
PMID0000000012506,ChildA-1438,FAM0775,4/10/2023,INV2023030014,1106,TuitionExpress,Family payment
PMID0000000012507,ChildA-1571,FAM0979,4/3/2023,INV2023030015,1500,TuitionExpress,Family payment
PMID0000000012508,ChildA-1571,FAM0979,4/2/2023,INV2023030016,1500,ACH,Family payment
PMID0000000012509,ChildA-1669,FAM0254,4/2/2023,INV2023030017,1106,TuitionExpress,Family payment
PMID0000000012510,ChildA-1854,IND0576,4/5/2023,INV2023030018,1106,TuitionExpress,Family payment
PMID0000000012511,ChildA-2015,FAM0969,3/31/2023,INV2023030019,1106,TuitionExpress,Family payment
PMID0000000012512,ChildA-2015,FAM0969,4/1/2023,INV2023030020,1106,TuitionExpress,Family payment
PMID0000000012513,ChildA-2053,FAM0577,4/5/2023,INV2023030021,1106,TuitionExpress,Family payment
PMID0000000012514,ChildA-2132,FAM0206,4/8/2023,INV2023030022,540,TuitionExpress,Family payment
PMID0000000012515,ChildA-2132,FAM0206,4/4/2023,INV2023030023,540,TuitionExpress,Family payment
PMID0000000012516,ChildA-2174,FAM0188,4/30/2023,INV2023030024,1106,Check,Family payment
PMID0000000012517,ChildA-2354,IND0849,4/1/2023,INV2023030025,896,ACH,Family payment
PMID0000000012518,ChildA-1007,FAM0711,5/6/2023,INV2023040001,1105,TuitionExpress,Family payment
PMID0000000012519,ChildA-1158,IND0642,5/3/2023,INV2023040002,896,TuitionExpress,Family payment
PMID0000000012520,ChildA-1454,FAM0920,5/7/2023,INV2023040003,1105,TuitionExpress,Family payment
PMID0000000012521,ChildA-1454,FAM0920,5/6/2023,INV2023040004,1105,TuitionExpress,Family payment
PMID0000000012522,ChildA-1671,FAM0517,5/10/2023,INV2023040005,1323,TuitionExpress,Family payment
PMID0000000012523,ChildA-1044,FAM0971,4/30/2023,INV2023040006,1106,TuitionExpress,Family payment
PMID0000000012524,ChildA-1044,FAM0971,5/10/2023,INV2023040007,1106,TuitionExpress,Family payment
PMID0000000012525,ChildA-1051,FAM0550,5/6/2023,INV2023040008,1323,TuitionExpress,Family payment
PMID0000000012526,ChildA-1098,FAM0846,5/4/2023,INV2023040009,896,TuitionExpress,Family payment
PMID0000000012527,ChildA-1194,FAM0435,5/29/2023,INV2023040010,1106,TuitionExpress,Family payment
PMID0000000012528,ChildA-1312,IND0366,5/9/2023,INV2023040011,1106,TuitionExpress,Family payment
PMID0000000012529,ChildA-1425,FAM0426,5/6/2023,INV2023040012,1106,TuitionExpress,Family payment
PMID0000000012530,ChildA-1438,FAM0775,5/3/2023,INV2023040013,1106,TuitionExpress,Family payment
PMID0000000012531,ChildA-1571,FAM0979,5/3/2023,INV2023040014,1500,TuitionExpress,Family payment
PMID0000000012532,ChildA-1571,FAM0979,5/7/2023,INV2023040015,1500,TuitionExpress,Family payment
PMID0000000012533,ChildA-1571,FAM0979,5/3/2023,INV2023040016,950,TuitionExpress,Family payment
PMID0000000012534,ChildA-1571,FAM0979,5/6/2023,INV2023040017,950,TuitionExpress,Family payment
PMID0000000012535,ChildA-1571,FAM0979,5/5/2023,INV2023040018,950,TuitionExpress,Family payment
PMID0000000012536,ChildA-1571,FAM0979,5/9/2023,INV2023040019,950,Check,Family payment
PMID0000000012537,ChildA-1669,FAM0254,5/1/2023,INV2023040020,1106,TuitionExpress,Family payment
PMID0000000012538,ChildA-1854,IND0576,5/8/2023,INV2023040021,1106,TuitionExpress,Family payment
PMID0000000012539,ChildA-2015,FAM0969,5/10/2023,INV2023040022,1106,TuitionExpress,Family payment
PMID0000000012540,ChildA-2015,FAM0969,5/6/2023,INV2023040023,1106,TuitionExpress,Family payment
PMID0000000012541,ChildA-2053,FAM0577,5/3/2023,INV2023040024,1106,TuitionExpress,Family payment
PMID0000000012542,ChildA-2132,FAM0206,5/1/2023,INV2023040025,540,TuitionExpress,Family payment
PMID0000000012543,ChildA-2132,FAM0206,5/6/2023,INV2023040026,540,TuitionExpress,Family payment
PMID0000000012544,ChildA-2174,FAM0188,5/10/2023,INV2023040027,1106,TuitionExpress,Family payment
PMID0000000012545,ChildA-2354,IND0849,5/3/2023,INV2023040028,896,TuitionExpress,Family payment
PMID0000000012546,ChildA-1007,FAM0711,6/2/2023,INV2023050001,1105,TuitionExpress,Family payment
PMID0000000012547,ChildA-1158,IND0642,6/7/2023,INV2023050002,896,TuitionExpress,Family payment
PMID0000000012548,ChildA-1454,FAM0920,6/7/2023,INV2023050003,1105,ACH,Family payment
PMID0000000012549,ChildA-1454,FAM0920,6/3/2023,INV2023050004,1105,TuitionExpress,Family payment
PMID0000000012550,ChildA-1671,FAM0517,6/7/2023,INV2023050005,1323,ACH,Family payment
PMID0000000012551,ChildA-1044,FAM0971,6/4/2023,INV2023050006,1106,TuitionExpress,Family payment
PMID0000000012552,ChildA-1044,FAM0971,6/3/2023,INV2023050007,1106,TuitionExpress,Family payment
PMID0000000012553,ChildA-1051,FAM0550,6/2/2023,INV2023050008,1323,TuitionExpress,Family payment
PMID0000000012554,ChildA-1098,FAM0846,6/9/2023,INV2023050009,896,TuitionExpress,Family payment
PMID0000000012555,ChildA-1194,FAM0435,6/10/2023,INV2023050010,1106,TuitionExpress,Family payment
PMID0000000012556,ChildA-1312,IND0366,6/8/2023,INV2023050011,1106,TuitionExpress,Family payment
PMID0000000012557,ChildA-1425,FAM0426,6/2/2023,INV2023050012,1106,Check,Family payment
PMID0000000012558,ChildA-1438,FAM0775,6/3/2023,INV2023050013,1106,TuitionExpress,Family payment
PMID0000000012559,ChildA-1438,FAM0775,6/10/2023,INV2023050014,896,TuitionExpress,Family payment
PMID0000000012560,ChildA-1571,FAM0979,6/6/2023,INV2023050015,950,TuitionExpress,Family payment
PMID0000000012561,ChildA-1571,FAM0979,6/7/2023,INV2023050016,847.87,TuitionExpress,Family payment
PMID0000000012562,ChildA-1669,FAM0254,6/9/2023,INV2023050017,1106,TuitionExpress,Family payment
PMID0000000012563,ChildA-1854,IND0576,6/10/2023,INV2023050018,1106,TuitionExpress,Family payment
PMID0000000012564,ChildA-2015,FAM0969,6/9/2023,INV2023050019,1106,TuitionExpress,Family payment
PMID0000000012565,ChildA-2015,FAM0969,6/9/2023,INV2023050020,1106,Check,Family payment
PMID0000000012566,ChildA-2053,FAM0577,6/6/2023,INV2023050021,1106,TuitionExpress,Family payment
PMID0000000012567,ChildA-2132,FAM0206,6/6/2023,INV2023050022,540,TuitionExpress,Family payment
PMID0000000012568,ChildA-2132,FAM0206,5/31/2023,INV2023050023,540,TuitionExpress,Family payment
PMID0000000012569,ChildA-2174,FAM0188,5/31/2023,INV2023050024,1106,TuitionExpress,Family payment
PMID0000000012570,ChildA-2354,IND0849,6/3/2023,INV2023050025,896,TuitionExpress,Family payment
PMID0000000012571,ChildA-1007,FAM0711,7/2/2023,INV2023060001,1105,TuitionExpress,Family payment
PMID0000000012572,ChildA-1158,IND0642,7/10/2023,INV2023060002,779.85,TuitionExpress,Family payment
PMID0000000012573,ChildA-1454,FAM0920,7/10/2023,INV2023060003,1105,TuitionExpress,Family payment
PMID0000000012574,ChildA-1454,FAM0920,7/8/2023,INV2023060004,1105,TuitionExpress,Family payment
PMID0000000012575,ChildA-1671,FAM0517,6/30/2023,INV2023060005,1323,TuitionExpress,Family payment
PMID0000000012576,ChildA-1044,FAM0971,7/8/2023,INV2023060006,889.14,TuitionExpress,Family payment
PMID0000000012577,ChildA-1044,FAM0971,7/6/2023,INV2023060007,1106,TuitionExpress,Family payment
PMID0000000012578,ChildA-1098,FAM0846,7/5/2023,INV2023060008,896,TuitionExpress,Family payment
PMID0000000012579,ChildA-1194,FAM0435,7/5/2023,INV2023060009,1106,TuitionExpress,Family payment
PMID0000000012580,ChildA-1312,IND0366,7/8/2023,INV2023060010,1106,ACH,Family payment
PMID0000000012581,ChildA-1425,FAM0426,7/10/2023,INV2023060011,1106,TuitionExpress,Family payment
PMID0000000012582,ChildA-1438,FAM0775,7/2/2023,INV2023060012,896,TuitionExpress,Family payment
PMID0000000012583,ChildA-1571,FAM0979,7/4/2023,INV2023060013,950,TuitionExpress,Family payment
PMID0000000012584,ChildA-1571,FAM0979,7/2/2023,INV2023060014,950,TuitionExpress,Family payment
PMID0000000012585,ChildA-1669,FAM0254,6/30/2023,INV2023060015,1106,TuitionExpress,Family payment
PMID0000000012586,ChildA-2015,FAM0969,7/5/2023,INV2023060016,1106,TuitionExpress,Family payment
PMID0000000012587,ChildA-2015,FAM0969,7/4/2023,INV2023060017,1106,TuitionExpress,Family payment
PMID0000000012588,ChildA-2053,FAM0577,7/6/2023,INV2023060018,1106,TuitionExpress,Family payment
PMID0000000012589,ChildA-2132,FAM0206,7/8/2023,INV2023060019,540,TuitionExpress,Family payment
PMID0000000012590,ChildA-2132,FAM0206,6/30/2023,INV2023060020,540,TuitionExpress,Family payment
PMID0000000012591,ChildA-2174,FAM0188,6/30/2023,INV2023060021,1106,TuitionExpress,Family payment
PMID0000000012592,ChildA-2354,IND0849,7/6/2023,INV2023060022,896,Check,Family payment
PMID0000000012593,ChildA-1007,FAM0711,8/22/2023,INV2023070001,1105,Check,Family payment
PMID0000000012594,ChildA-1158,IND0642,8/2/2023,INV2023070002,896,TuitionExpress,Family payment
PMID0000000012595,ChildA-1454,FAM0920,8/4/2023,INV2023070003,1105,TuitionExpress,Family payment
PMID0000000012596,ChildA-1454,FAM0920,8/6/2023,INV2023070004,1105,TuitionExpress,Family payment
PMID0000000012597,ChildA-1671,FAM0517,7/31/2023,INV2023070005,1323,TuitionExpress,Family payment
PMID0000000012598,ChildA-1044,FAM0971,8/9/2023,INV2023070006,1106,TuitionExpress,Family payment
PMID0000000012599,ChildA-1044,FAM0971,8/5/2023,INV2023070007,1106,TuitionExpress,Family payment
PMID0000000012600,ChildA-1098,FAM0846,8/6/2023,INV2023070008,896,TuitionExpress,Family payment
PMID0000000012601,ChildA-1194,FAM0435,8/9/2023,INV2023070009,1106,TuitionExpress,Family payment
PMID0000000012602,ChildA-1312,IND0366,8/28/2023,INV2023070010,1106,Check,Family payment
PMID0000000012603,ChildA-1438,FAM0775,8/7/2023,INV2023070011,896,TuitionExpress,Family payment
PMID0000000012604,ChildA-1571,FAM0979,8/1/2023,INV2023070012,950,TuitionExpress,Family payment
PMID0000000012605,ChildA-1571,FAM0979,8/3/2023,INV2023070013,875.67,TuitionExpress,Family payment
PMID0000000012606,ChildA-1669,FAM0254,8/4/2023,INV2023070014,1106,TuitionExpress,Family payment
PMID0000000012607,ChildA-2015,FAM0969,8/6/2023,INV2023070015,1106,TuitionExpress,Family payment
PMID0000000012608,ChildA-2015,FAM0969,8/2/2023,INV2023070016,1106,TuitionExpress,Family payment
PMID0000000012609,ChildA-2053,FAM0577,8/9/2023,INV2023070017,1106,TuitionExpress,Family payment
PMID0000000012610,ChildA-2132,FAM0206,8/4/2023,INV2023070018,540,TuitionExpress,Family payment
PMID0000000012611,ChildA-2132,FAM0206,8/8/2023,INV2023070019,540,TuitionExpress,Family payment
PMID0000000012612,ChildA-2174,FAM0188,8/3/2023,INV2023070020,1106,TuitionExpress,Family payment
PMID0000000012613,ChildA-2354,IND0849,8/7/2023,INV2023070021,896,TuitionExpress,Family payment
PMID0000000012614,ChildA-1007,FAM0711,9/30/2023,INV2023080001,1105,TuitionExpress,Family payment
PMID0000000012615,ChildA-1158,IND0642,9/5/2023,INV2023080002,896,TuitionExpress,Family payment
PMID0000000012616,ChildA-1454,FAM0920,9/9/2023,INV2023080003,1105,TuitionExpress,Family payment
PMID0000000012617,ChildA-1454,FAM0920,9/7/2023,INV2023080004,1105,TuitionExpress,Family payment
PMID0000000012618,ChildA-1671,FAM0517,8/31/2023,INV2023080005,1323,TuitionExpress,Family payment
PMID0000000012619,ChildA-1044,FAM0971,9/3/2023,INV2023080006,1106,TuitionExpress,Family payment
PMID0000000012620,ChildA-1044,FAM0971,9/10/2023,INV2023080007,1106,TuitionExpress,Family payment
PMID0000000012621,ChildA-1098,FAM0846,8/31/2023,INV2023080008,896,TuitionExpress,Family payment
PMID0000000012622,ChildA-1194,FAM0435,8/31/2023,INV2023080009,1106,TuitionExpress,Family payment
PMID0000000012623,ChildA-1312,IND0366,9/6/2023,INV2023080010,1106,TuitionExpress,Family payment
PMID0000000012624,ChildA-1438,FAM0775,9/3/2023,INV2023080011,896,TuitionExpress,Family payment
PMID0000000012625,ChildA-1571,FAM0979,9/2/2023,INV2023080012,950,TuitionExpress,Family payment
PMID0000000012626,ChildA-1571,FAM0979,9/6/2023,INV2023080013,950,TuitionExpress,Family payment
PMID0000000012627,ChildA-2015,FAM0969,9/5/2023,INV2023080014,1106,TuitionExpress,Family payment
PMID0000000012628,ChildA-2015,FAM0969,9/1/2023,INV2023080015,1106,TuitionExpress,Family payment
PMID0000000012629,ChildA-2015,FAM0969,9/2/2023,INV2023080016,896,TuitionExpress,Family payment
PMID0000000012630,ChildA-2015,FAM0969,9/7/2023,INV2023080017,896,TuitionExpress,Family payment
PMID0000000012631,ChildA-2015,FAM0969,8/31/2023,INV2023080018,896,TuitionExpress,Family payment
PMID0000000012632,ChildA-2015,FAM0969,9/5/2023,INV2023080019,896,TuitionExpress,Family payment
PMID0000000012633,ChildA-2053,FAM0577,9/2/2023,INV2023080020,1106,Check,Family payment
PMID0000000012634,ChildA-2132,FAM0206,9/7/2023,INV2023080021,540,TuitionExpress,Family payment
PMID0000000012635,ChildA-2132,FAM0206,9/6/2023,INV2023080022,540,TuitionExpress,Family payment
PMID0000000012636,ChildA-2174,FAM0188,9/1/2023,INV2023080023,1106,TuitionExpress,Family payment
PMID0000000012637,ChildA-2354,IND0849,9/8/2023,INV2023080024,896,TuitionExpress,Family payment
PMID0000000012638,ChildA-1007,FAM0711,10/3/2023,INV2023090001,1105,Check,Family payment
PMID0000000012639,ChildA-1158,IND0642,10/7/2023,INV2023090002,896,TuitionExpress,Family payment
PMID0000000012640,ChildA-1454,FAM0920,10/10/2023,INV2023090003,1105,TuitionExpress,Family payment
PMID0000000012641,ChildA-1454,FAM0920,10/4/2023,INV2023090004,916.13,ACH,Family payment
PMID0000000012642,ChildA-1671,FAM0517,10/1/2023,INV2023090005,1323,TuitionExpress,Family payment
PMID0000000012643,ChildA-1671,FAM0517,10/10/2023,INV2023090006,896,TuitionExpress,Family payment
PMID0000000012644,ChildA-1044,FAM0971,10/7/2023,INV2023090007,1106,ACH,Family payment
PMID0000000012645,ChildA-1044,FAM0971,10/10/2023,INV2023090008,1106,TuitionExpress,Family payment
PMID0000000012646,ChildA-1098,FAM0846,10/4/2023,INV2023090009,896,Check,Family payment
PMID0000000012647,ChildA-1194,FAM0435,10/6/2023,INV2023090010,1106,TuitionExpress,Family payment
PMID0000000012648,ChildA-1312,IND0366,10/6/2023,INV2023090011,1106,ACH,Family payment
PMID0000000012649,ChildA-1438,FAM0775,10/2/2023,INV2023090012,896,TuitionExpress,Family payment
PMID0000000012650,ChildA-1571,FAM0979,10/5/2023,INV2023090013,950,TuitionExpress,Family payment
PMID0000000012651,ChildA-1571,FAM0979,10/6/2023,INV2023090014,950,TuitionExpress,Family payment
PMID0000000012652,ChildA-2015,FAM0969,10/1/2023,INV2023090015,896,TuitionExpress,Family payment
PMID0000000012653,ChildA-2015,FAM0969,10/9/2023,INV2023090016,896,TuitionExpress,Family payment
PMID0000000012654,ChildA-2053,FAM0577,10/4/2023,INV2023090017,1106,TuitionExpress,Family payment
PMID0000000012655,ChildA-2132,FAM0206,10/2/2023,INV2023090018,540,TuitionExpress,Family payment
PMID0000000012656,ChildA-2132,FAM0206,10/4/2023,INV2023090019,540,TuitionExpress,Family payment
PMID0000000012657,ChildA-2174,FAM0188,10/25/2023,INV2023090020,1106,ACH,Family payment
PMID0000000012658,ChildA-2354,IND0849,9/30/2023,INV2023090021,896,TuitionExpress,Family payment
PMID0000000012659,ChildA-1007,FAM0711,11/7/2023,INV2023100001,1105,TuitionExpress,Family payment
PMID0000000012660,ChildA-1158,IND0642,11/9/2023,INV2023100002,896,TuitionExpress,Family payment
PMID0000000012661,ChildA-1181,FAM0532,10/31/2023,INV2023100003,1323,TuitionExpress,Family payment
PMID0000000012662,ChildA-1454,FAM0920,10/31/2023,INV2023100004,1105,TuitionExpress,Family payment
PMID0000000012663,ChildA-1454,FAM0920,11/10/2023,INV2023100005,1105,TuitionExpress,Family payment
PMID0000000012664,ChildA-1671,FAM0517,11/2/2023,INV2023100006,896,TuitionExpress,Family payment
PMID0000000012665,ChildA-1044,FAM0971,10/31/2023,INV2023100007,1106,Check,Family payment
PMID0000000012666,ChildA-1044,FAM0971,10/31/2023,INV2023100008,1106,TuitionExpress,Family payment
PMID0000000012667,ChildA-1098,FAM0846,11/7/2023,INV2023100009,896,TuitionExpress,Family payment
